1641081600000,1.379
1641168000000,1.378
1641254400000,1.319
1641340800000,1.31
1641427200000,1.23
1641513600000,1.279
1641600000000,1.209
1641686400000,1.182
1641772800000,1.17
1641859200000,1.123
1641945600000,1.188
1642032000000,1.312
1642118400000,1.232
1642204800000,1.293
1642291200000,1.292
1642377600000,1.411
1642464000000,1.602
1642550400000,1.458
1642636800000,1.336
1642723200000,1.259
1642809600000,1.12
1642896000000,1.071
1642982400000,1.124
1643068800000,1.066
1643155200000,1.043
1643241600000,1.078
1643328000000,1.042
1643414400000,1.049
1643500800000,1.059
1643587200000,1.035
1643673600000,1.052
1643760000000,1.096
1643846400000,1.027
1643932800000,1.061
1644019200000,1.138
1644105600000,1.125
1644192000000,1.142
1644278400000,1.198
1644364800000,1.176
1644451200000,1.194
1644537600000,1.15
1644624000000,1.079
1644710400000,1.058
1644796800000,1.043
1644883200000,1.05
1644969600000,1.108
1645056000000,1.083
1645142400000,1.019
1645228800000,0.996
1645315200000,0.997
1645401600000,0.931
1645488000000,0.856
1645574400000,0.888
1645660800000,0.866
1645747200000,0.852
1645833600000,0.898
1645920000000,0.886
1646006400000,0.857
1646092800000,0.962
1646179200000,0.964
1646265600000,0.938
1646352000000,0.902
1646438400000,0.844
1646524800000,0.865
1646611200000,0.822
1646697600000,0.793
1646784000000,0.802
1646870400000,0.849
1646956800000,0.806
1647043200000,0.788
1647129600000,0.789
1647216000000,0.787
1647302400000,0.803
1647388800000,0.8
1647475200000,0.839
1647561600000,0.835
1647648000000,0.851
1647734400000,0.902
1647820800000,0.879
1647907200000,0.917
1647993600000,0.975
1648080000000,1.108
1648166400000,1.13
1648252800000,1.096
1648339200000,1.152
1648425600000,1.184
1648512000000,1.17
1648598400000,1.191
1648684800000,1.189
1648771200000,1.141
1648857600000,1.165
1648944000000,1.156
1649030400000,1.186
1649116800000,1.212
1649203200000,1.17
1649289600000,1.052
1649376000000,1.089
1649462400000,1.025
1649548800000,1.044
1649635200000,1.026
1649721600000,0.919
1649808000000,0.954
1649894400000,0.974
1649980800000,0.933
1650067200000,0.955
1650153600000,0.95
1650240000000,0.914
1650326400000,0.936
1650412800000,0.952
1650499200000,0.937
1650585600000,0.91
1650672000000,0.906
1650758400000,0.886
1650844800000,0.885
1650931200000,0.8975
1651017600000,0.8258
1651104000000,0.8401
1651190400000,0.8432
1651276800000,0.805
1651363200000,0.7555
1651449600000,0.7894
1651536000000,0.7808
1651622400000,0.7712
1651708800000,0.8986
1651795200000,0.7884
1651881600000,0.7832
1651968000000,0.7605
1652054400000,0.7404
1652140800000,0.6025
1652227200000,0.6286
1652313600000,0.5186
1652400000000,0.4733
1652486400000,0.5289
1652572800000,0.5374
1652659200000,0.5982
1652745600000,0.5569
1652832000000,0.5776
1652918400000,0.5059
1653004800000,0.5334
1653091200000,0.5162
1653177600000,0.5286
1653264000000,0.5416
1653350400000,0.5133
1653436800000,0.5218
1653523200000,0.5145
1653609600000,0.4788
1653696000000,0.4566
1653782400000,0.4646
1653868800000,0.4819
1653955200000,0.5698
1654041600000,0.6266
1654128000000,0.5517
1654214400000,0.5872
1654300800000,0.56
1654387200000,0.5666
1654473600000,0.5675
1654560000000,0.6091
1654646400000,0.614
1654732800000,0.6407
1654819200000,0.6323
1654905600000,0.5744
1654992000000,0.5541
1655078400000,0.4904
1655164800000,0.4642
1655251200000,0.4831
1655337600000,0.5347
1655424000000,0.4762
1655510400000,0.4871
1655596800000,0.4548
1655683200000,0.4849
1655769600000,0.4915
1655856000000,0.4813
1655942400000,0.4594
1656028800000,0.48
1656115200000,0.4982
1656201600000,0.4985
1656288000000,0.4899
1656374400000,0.4855
1656460800000,0.4693
1656547200000,0.4662
1656633600000,0.4599
1656720000000,0.4487
1656806400000,0.4558
1656892800000,0.456
1656979200000,0.4695
1657065600000,0.4571
1657152000000,0.4623
1657238400000,0.4775
1657324800000,0.4661
1657411200000,0.4781
1657497600000,0.4625
1657584000000,0.4347
1657670400000,0.4171
1657756800000,0.4383
1657843200000,0.4417
1657929600000,0.4421
1658016000000,0.4578
1658102400000,0.4478
1658188800000,0.4904
1658275200000,0.5152
1658361600000,0.491
1658448000000,0.4994
1658534400000,0.4827
1658620800000,0.5171
1658707200000,0.512
1658793600000,0.4752
1658880000000,0.4678
1658966400000,0.5112
1659052800000,0.5131
1659139200000,0.5219
1659225600000,0.5263
1659312000000,0.5161
1659398400000,0.5125
1659484800000,0.4963
1659571200000,0.5006
1659657600000,0.4998
1659744000000,0.5174
1659830400000,0.5114
1659916800000,0.5276
1660003200000,0.5371
1660089600000,0.5128
1660176000000,0.5374
1660262400000,0.5302
1660348800000,0.5403
1660435200000,0.5592
1660521600000,0.5695
1660608000000,0.5499
1660694400000,0.5569
1660780800000,0.5384
1660867200000,0.5119
1660953600000,0.4499
1661040000000,0.4508
1661126400000,0.4627
1661212800000,0.4614
1661299200000,0.4659
1661385600000,0.4578
1661472000000,0.4645
1661558400000,0.4315
1661644800000,0.4498
1661731200000,0.4293
1661817600000,0.4503
1661904000000,0.4531
1661990400000,0.4461
1662076800000,0.4575
1662163200000,0.4544
1662249600000,0.4803
1662336000000,0.5035
1662422400000,0.4985
1662508800000,0.4625
1662595200000,0.4787
1662681600000,0.4791
1662768000000,0.5022
1662854400000,0.5121
1662940800000,0.5098
1663027200000,0.5013
