1614547860000,1.319
1614548100000,1.334
1614548460000,1.348
1614549360000,1.356
1614614760000,1.324
1614615180000,1.342
1614952140000,1.167
1614952020000,1.167
1614927720000,1.169
1614952200000,1.171
1614952500000,1.172
1614952620000,1.176
1614952560000,1.175
1614953940000,1.186
1615286040000,1.184
1615286460000,1.196
1615286700000,1.207
1615286940000,1.214
1615630620000,1.112
1615630860000,1.117
1615631340000,1.132
1615634520000,1.133
1615636980000,1.148
1615637280000,1.159
1615637580000,1.165
1615638540000,1.177
1615638720000,1.184
1615909380000,1.083
1615909680000,1.099
1615910100000,1.093
1615914060000,1.117
1615914180000,1.156
1615914480000,1.18
1615915320000,1.191
1615915680000,1.189
1615915800000,1.196
1615915980000,1.214
1615916100000,1.225
1615916280000,1.247
1615916400000,1.249
1615920300000,1.206
1615920540000,1.213
1615920480000,1.21
1615920420000,1.209
1615920360000,1.208
1615920240000,1.212
1615920180000,1.214
1615920600000,1.222
1615920720000,1.229
1615920660000,1.228
1615920900000,1.229
1615920840000,1.229
1615921020000,1.232
1615920960000,1.231
1615916580000,1.232
1615924860000,1.235
1615921080000,1.236
1615925160000,1.237
1615925040000,1.237
1615920780000,1.237
1615925520000,1.241
1615925280000,1.239
1615925100000,1.241
1615924920000,1.24
1615925580000,1.242
1615921140000,1.242
1615924980000,1.243
1615925460000,1.244
1615925400000,1.244
1615925340000,1.244
1615962180000,1.263
1615962540000,1.27
1615963020000,1.284
1615964160000,1.289
1616014080000,1.305
1616014380000,1.32
1616014560000,1.327
1616014800000,1.334
1616015220000,1.357
1616015640000,1.378
1616015880000,1.395
1616021760000,1.387
1616021940000,1.389
1616021820000,1.391
1616022180000,1.387
1616022420000,1.389
1616022000000,1.395
1616022120000,1.398
1616021880000,1.398
1616022060000,1.401
1616016120000,1.423
1616183280000,1.339
1616755140000,1.19
1616755800000,1.197
1616756460000,1.209
1616756700000,1.215
1616756880000,1.224
1616758140000,1.232
1616758320000,1.239
1616758500000,1.254
1616758920000,1.268
1616759220000,1.284
1617349380000,1.244
1617713220000,1.253
1617713400000,1.269
1617713520000,1.276
1617713820000,1.279
1617714000000,1.289
1617714240000,1.317
1617716340000,1.329
1617716760000,1.331
1617716880000,1.332
1618143420000,1.269
1618146000000,1.281
1618194300000,1.324
1618324920000,1.419
1618374240000,1.498
1618374720000,1.513
1618375740000,1.525
1618376340000,1.534
1618947960000,1.262
1618950720000,1.279
1619210520000,1.167
1619401320000,1.16
1619401920000,1.17
1619402520000,1.181
1619419260000,1.22
1619419500000,1.227
1619679600000,1.375
1619680080000,1.387
1619682000000,1.393
1619682840000,1.402
1620232200000,1.43
1620245400000,1.476
1620245700000,1.492
1620275580000,1.528
1620294900000,1.555
1620295020000,1.566
1620295200000,1.565
1620295320000,1.585
1620295620000,1.593
1620298560000,1.612
1620298860000,1.613
1620299820000,1.637
1620300060000,1.655
1620300300000,1.674
1620336120000,1.648
1620336060000,1.649
1620337380000,1.658
1620336360000,1.654
1620336300000,1.655
1620336240000,1.652
1620336180000,1.652
1620337440000,1.661
1620338220000,1.665
1620338100000,1.665
1620338040000,1.664
1620337980000,1.663
1620337680000,1.664
1620337620000,1.666
1620337920000,1.669
1620337500000,1.669
1620337560000,1.673
1620341160000,1.681
1620341040000,1.681
1620340980000,1.682
1620340920000,1.681
1620341580000,1.685
1620341400000,1.684
1620341340000,1.684
1620341220000,1.684
1620300540000,1.686
1620341640000,1.688
1620341820000,1.697
1620389040000,1.722
1620389220000,1.739
1620392820000,1.745
1620392880000,1.745
1620392940000,1.743
1620539640000,1.689
1620540480000,1.714
1620541080000,1.728
1620548880000,1.755
1620549180000,1.774
1620550380000,1.776
1620568680000,1.797
1620569040000,1.811
1620571080000,1.821
1620731580000,1.751
1620732000000,1.764
1620903480000,1.78
1620903660000,1.79
1620904020000,1.832
1620904620000,1.844
1620907860000,1.866
1620917640000,1.87
1620917760000,1.88
1620917700000,1.874
1620917460000,1.874
1620919200000,1.891
1620919500000,1.9
1620919740000,1.937
1620920760000,1.937
1620921720000,1.933
1621033440000,2.037
1621044060000,2.071
1621044540000,2.076
1621044720000,2.084
