0.5,98.0,98.0,51.0,399.30185,52.070984,0.90274566
0.5,98.0,99.0,51.0,399.30185,52.070984,0.90274566
0.5,98.0,100.0,51.0,399.30185,52.070984,0.90274566
0.5,98.0,101.0,51.0,399.30185,52.070984,0.90274566
0.5,99.0,98.0,51.0,399.30185,52.070984,0.90274566
0.5,99.0,99.0,51.0,399.30185,52.070984,0.90274566
0.5,99.0,100.0,51.0,399.30185,52.070984,0.90274566
0.5,99.0,101.0,51.0,399.30185,52.070984,0.90274566
0.5,100.0,98.0,51.0,399.30185,52.070984,0.90274566
0.5,100.0,99.0,51.0,399.30185,52.070984,0.90274566
0.5,100.0,100.0,51.0,399.30185,52.070984,0.90274566
0.5,100.0,101.0,51.0,399.30185,52.070984,0.90274566
0.5,101.0,98.0,51.0,399.30185,52.070984,0.90274566
0.5,101.0,99.0,51.0,399.30185,52.070984,0.90274566
0.5,101.0,100.0,51.0,399.30185,52.070984,0.90274566
0.5,101.0,101.0,51.0,399.30185,52.070984,0.90274566
3.5,98.0,98.0,44.0,401.5209,50.510803,0.9040634
3.5,98.0,99.0,44.0,401.5209,50.510803,0.9040634
3.5,98.0,100.0,44.0,401.5209,50.510803,0.9040634
3.5,98.0,101.0,44.0,401.5209,50.510803,0.9040634
3.5,99.0,98.0,44.0,401.5209,50.510803,0.9040634
3.5,99.0,99.0,44.0,401.5209,50.510803,0.9040634
3.5,99.0,100.0,44.0,401.5209,50.510803,0.9040634
3.5,99.0,101.0,44.0,401.5209,50.510803,0.9040634
3.5,100.0,98.0,44.0,401.5209,50.510803,0.9040634
3.5,100.0,99.0,44.0,401.5209,50.510803,0.9040634
3.5,100.0,100.0,44.0,401.5209,50.510803,0.9040634
3.5,100.0,101.0,44.0,401.5209,50.510803,0.9040634
3.5,101.0,98.0,44.0,401.5209,50.510803,0.9040634
3.5,101.0,99.0,44.0,401.5209,50.510803,0.9040634
3.5,101.0,100.0,44.0,401.5209,50.510803,0.9040634
3.5,101.0,101.0,44.0,401.5209,50.510803,0.9040634
0.5,98.0,98.0,52.0,398.84567,53.54016,0.9047717
0.5,98.0,99.0,52.0,398.84567,53.54016,0.9047717
0.5,98.0,100.0,52.0,398.84567,53.54016,0.9047717
0.5,98.0,101.0,52.0,398.84567,53.54016,0.9047717
0.5,99.0,98.0,52.0,398.84567,53.54016,0.9047717
0.5,99.0,99.0,52.0,398.84567,53.54016,0.9047717
0.5,99.0,100.0,52.0,398.84567,53.54016,0.9047717
0.5,99.0,101.0,52.0,398.84567,53.54016,0.9047717
0.5,100.0,98.0,52.0,398.84567,53.54016,0.9047717
0.5,100.0,99.0,52.0,398.84567,53.54016,0.9047717
0.5,100.0,100.0,52.0,398.84567,53.54016,0.9047717
0.5,100.0,101.0,52.0,398.84567,53.54016,0.9047717
0.5,101.0,98.0,52.0,398.84567,53.54016,0.9047717
0.5,101.0,99.0,52.0,398.84567,53.54016,0.9047717
0.5,101.0,100.0,52.0,398.84567,53.54016,0.9047717
0.5,101.0,101.0,52.0,398.84567,53.54016,0.9047717
3.5,98.0,98.0,48.0,400.1918,52.8479,0.9060794
3.5,98.0,99.0,48.0,400.1918,52.8479,0.9060794
3.5,98.0,100.0,48.0,400.1918,52.8479,0.9060794
3.5,98.0,101.0,48.0,400.1918,52.8479,0.9060794
3.5,99.0,98.0,48.0,400.1918,52.8479,0.9060794
3.5,99.0,99.0,48.0,400.1918,52.8479,0.9060794
3.5,99.0,100.0,48.0,400.1918,52.8479,0.9060794
3.5,99.0,101.0,48.0,400.1918,52.8479,0.9060794
3.5,100.0,98.0,48.0,400.1918,52.8479,0.9060794
3.5,100.0,99.0,48.0,400.1918,52.8479,0.9060794
3.5,100.0,100.0,48.0,400.1918,52.8479,0.9060794
3.5,100.0,101.0,48.0,400.1918,52.8479,0.9060794
3.5,101.0,98.0,48.0,400.1918,52.8479,0.9060794
3.5,101.0,99.0,48.0,400.1918,52.8479,0.9060794
3.5,101.0,100.0,48.0,400.1918,52.8479,0.9060794
3.5,101.0,101.0,48.0,400.1918,52.8479,0.9060794
3.0,98.0,98.0,40.0,403.63702,50.534546,0.90834314
3.0,98.0,99.0,40.0,403.63702,50.534546,0.90834314
3.0,98.0,100.0,40.0,403.63702,50.534546,0.90834314
3.0,98.0,101.0,40.0,403.63702,50.534546,0.90834314
3.0,99.0,98.0,40.0,403.63702,50.534546,0.90834314
3.0,99.0,99.0,40.0,403.63702,50.534546,0.90834314
3.0,99.0,100.0,40.0,403.63702,50.534546,0.90834314
3.0,99.0,101.0,40.0,403.63702,50.534546,0.90834314
3.0,100.0,98.0,40.0,403.63702,50.534546,0.90834314
3.0,100.0,99.0,40.0,403.63702,50.534546,0.90834314
3.0,100.0,100.0,40.0,403.63702,50.534546,0.90834314
3.0,100.0,101.0,40.0,403.63702,50.534546,0.90834314
3.0,101.0,98.0,40.0,403.63702,50.534546,0.90834314
3.0,101.0,99.0,40.0,403.63702,50.534546,0.90834314
3.0,101.0,100.0,40.0,403.63702,50.534546,0.90834314
3.0,101.0,101.0,40.0,403.63702,50.534546,0.90834314
2.0,98.0,98.0,48.0,400.1918,54.1593,0.9087022
2.0,98.0,99.0,48.0,400.1918,54.1593,0.9087022
2.0,98.0,100.0,48.0,400.1918,54.1593,0.9087022
2.0,98.0,101.0,48.0,400.1918,54.1593,0.9087022
2.0,99.0,98.0,48.0,400.1918,54.1593,0.9087022
2.0,99.0,99.0,48.0,400.1918,54.1593,0.9087022
2.0,99.0,100.0,48.0,400.1918,54.1593,0.9087022
2.0,99.0,101.0,48.0,400.1918,54.1593,0.9087022
2.0,100.0,98.0,48.0,400.1918,54.1593,0.9087022
2.0,100.0,99.0,48.0,400.1918,54.1593,0.9087022
2.0,100.0,100.0,48.0,400.1918,54.1593,0.9087022
2.0,100.0,101.0,48.0,400.1918,54.1593,0.9087022
2.0,101.0,98.0,48.0,400.1918,54.1593,0.9087022
2.0,101.0,99.0,48.0,400.1918,54.1593,0.9087022
2.0,101.0,100.0,48.0,400.1918,54.1593,0.9087022
2.0,101.0,101.0,48.0,400.1918,54.1593,0.9087022
4.0,98.0,98.0,49.0,400.29352,54.765137,0.9101173
4.0,98.0,99.0,49.0,400.29352,54.765137,0.9101173
4.0,98.0,100.0,49.0,400.29352,54.765137,0.9101173
4.0,98.0,101.0,49.0,400.29352,54.765137,0.9101173
4.0,99.0,98.0,49.0,400.29352,54.765137,0.9101173
4.0,99.0,99.0,49.0,400.29352,54.765137,0.9101173
4.0,99.0,100.0,49.0,400.29352,54.765137,0.9101173
4.0,99.0,101.0,49.0,400.29352,54.765137,0.9101173
4.0,100.0,98.0,49.0,400.29352,54.765137,0.9101173
4.0,100.0,99.0,49.0,400.29352,54.765137,0.9101173
4.0,100.0,100.0,49.0,400.29352,54.765137,0.9101173
4.0,100.0,101.0,49.0,400.29352,54.765137,0.9101173
4.0,101.0,98.0,49.0,400.29352,54.765137,0.9101173
4.0,101.0,99.0,49.0,400.29352,54.765137,0.9101173
4.0,101.0,100.0,49.0,400.29352,54.765137,0.9101173
4.0,101.0,101.0,49.0,400.29352,54.765137,0.9101173
1.0,98.0,98.0,45.0,401.1626,54.13257,0.91059035
1.0,98.0,99.0,45.0,401.1626,54.13257,0.91059035
1.0,98.0,100.0,45.0,401.1626,54.13257,0.91059035
1.0,98.0,101.0,45.0,401.1626,54.13257,0.91059035
1.0,99.0,98.0,45.0,401.1626,54.13257,0.91059035
1.0,99.0,99.0,45.0,401.1626,54.13257,0.91059035
1.0,99.0,100.0,45.0,401.1626,54.13257,0.91059035
1.0,99.0,101.0,45.0,401.1626,54.13257,0.91059035
1.0,100.0,98.0,45.0,401.1626,54.13257,0.91059035
1.0,100.0,99.0,45.0,401.1626,54.13257,0.91059035
1.0,100.0,100.0,45.0,401.1626,54.13257,0.91059035
1.0,100.0,101.0,45.0,401.1626,54.13257,0.91059035
1.0,101.0,98.0,45.0,401.1626,54.13257,0.91059035
1.0,101.0,99.0,45.0,401.1626,54.13257,0.91059035
1.0,101.0,100.0,45.0,401.1626,54.13257,0.91059035
1.0,101.0,101.0,45.0,401.1626,54.13257,0.91059035
4.0,98.0,98.0,48.0,400.1918,55.308838,0.91100127
4.0,98.0,99.0,48.0,400.1918,55.308838,0.91100127
4.0,98.0,100.0,48.0,400.1918,55.308838,0.91100127
4.0,98.0,101.0,48.0,400.1918,55.308838,0.91100127
4.0,99.0,98.0,48.0,400.1918,55.308838,0.91100127
4.0,99.0,99.0,48.0,400.1918,55.308838,0.91100127
4.0,99.0,100.0,48.0,400.1918,55.308838,0.91100127
4.0,99.0,101.0,48.0,400.1918,55.308838,0.91100127
4.0,100.0,98.0,48.0,400.1918,55.308838,0.91100127
4.0,100.0,99.0,48.0,400.1918,55.308838,0.91100127
4.0,100.0,100.0,48.0,400.1918,55.308838,0.91100127
4.0,100.0,101.0,48.0,400.1918,55.308838,0.91100127
4.0,101.0,98.0,48.0,400.1918,55.308838,0.91100127
4.0,101.0,99.0,48.0,400.1918,55.308838,0.91100127
4.0,101.0,100.0,48.0,400.1918,55.308838,0.91100127
4.0,101.0,101.0,48.0,400.1918,55.308838,0.91100127
2.0,98.0,98.0,47.0,400.88147,54.856323,0.9114756
2.0,98.0,99.0,47.0,400.88147,54.856323,0.9114756
2.0,98.0,100.0,47.0,400.88147,54.856323,0.9114756
2.0,98.0,101.0,47.0,400.88147,54.856323,0.9114756
2.0,99.0,98.0,47.0,400.88147,54.856323,0.9114756
2.0,99.0,99.0,47.0,400.88147,54.856323,0.9114756
2.0,99.0,100.0,47.0,400.88147,54.856323,0.9114756
2.0,99.0,101.0,47.0,400.88147,54.856323,0.9114756
2.0,100.0,98.0,47.0,400.88147,54.856323,0.9114756
2.0,100.0,99.0,47.0,400.88147,54.856323,0.9114756
2.0,100.0,100.0,47.0,400.88147,54.856323,0.9114756
2.0,100.0,101.0,47.0,400.88147,54.856323,0.9114756
2.0,101.0,98.0,47.0,400.88147,54.856323,0.9114756
2.0,101.0,99.0,47.0,400.88147,54.856323,0.9114756
2.0,101.0,100.0,47.0,400.88147,54.856323,0.9114756
2.0,101.0,101.0,47.0,400.88147,54.856323,0.9114756
3.5,98.0,98.0,43.0,402.03534,53.941162,0.91195303
3.5,98.0,99.0,43.0,402.03534,53.941162,0.91195303
3.5,98.0,100.0,43.0,402.03534,53.941162,0.91195303
3.5,98.0,101.0,43.0,402.03534,53.941162,0.91195303
3.5,99.0,98.0,43.0,402.03534,53.941162,0.91195303
3.5,99.0,99.0,43.0,402.03534,53.941162,0.91195303
3.5,99.0,100.0,43.0,402.03534,53.941162,0.91195303
3.5,99.0,101.0,43.0,402.03534,53.941162,0.91195303
3.5,100.0,98.0,43.0,402.03534,53.941162,0.91195303
3.5,100.0,99.0,43.0,402.03534,53.941162,0.91195303
3.5,100.0,100.0,43.0,402.03534,53.941162,0.91195303
3.5,100.0,101.0,43.0,402.03534,53.941162,0.91195303
3.5,101.0,98.0,43.0,402.03534,53.941162,0.91195303
3.5,101.0,99.0,43.0,402.03534,53.941162,0.91195303
3.5,101.0,100.0,43.0,402.03534,53.941162,0.91195303
3.5,101.0,101.0,43.0,402.03534,53.941162,0.91195303
0.5,98.0,98.0,54.0,398.39038,57.59619,0.9119731
0.5,98.0,99.0,54.0,398.39038,57.59619,0.9119731
0.5,98.0,100.0,54.0,398.39038,57.59619,0.9119731
0.5,98.0,101.0,54.0,398.39038,57.59619,0.9119731
0.5,99.0,98.0,54.0,398.39038,57.59619,0.9119731
0.5,99.0,99.0,54.0,398.39038,57.59619,0.9119731
0.5,99.0,100.0,54.0,398.39038,57.59619,0.9119731
0.5,99.0,101.0,54.0,398.39038,57.59619,0.9119731
0.5,100.0,98.0,54.0,398.39038,57.59619,0.9119731
0.5,100.0,99.0,54.0,398.39038,57.59619,0.9119731
0.5,100.0,100.0,54.0,398.39038,57.59619,0.9119731
0.5,100.0,101.0,54.0,398.39038,57.59619,0.9119731
0.5,101.0,98.0,54.0,398.39038,57.59619,0.9119731
0.5,101.0,99.0,54.0,398.39038,57.59619,0.9119731
0.5,101.0,100.0,54.0,398.39038,57.59619,0.9119731
0.5,101.0,101.0,54.0,398.39038,57.59619,0.9119731
3.0,98.0,98.0,48.0,400.1918,56.011658,0.9124069
3.0,98.0,99.0,48.0,400.1918,56.011658,0.9124069
3.0,98.0,100.0,48.0,400.1918,56.011658,0.9124069
3.0,98.0,101.0,48.0,400.1918,56.011658,0.9124069
3.0,99.0,98.0,48.0,400.1918,56.011658,0.9124069
3.0,99.0,99.0,48.0,400.1918,56.011658,0.9124069
3.0,99.0,100.0,48.0,400.1918,56.011658,0.9124069
3.0,99.0,101.0,48.0,400.1918,56.011658,0.9124069
3.0,100.0,98.0,48.0,400.1918,56.011658,0.9124069
3.0,100.0,99.0,48.0,400.1918,56.011658,0.9124069
3.0,100.0,100.0,48.0,400.1918,56.011658,0.9124069
3.0,100.0,101.0,48.0,400.1918,56.011658,0.9124069
3.0,101.0,98.0,48.0,400.1918,56.011658,0.9124069
3.0,101.0,99.0,48.0,400.1918,56.011658,0.9124069
3.0,101.0,100.0,48.0,400.1918,56.011658,0.9124069
3.0,101.0,101.0,48.0,400.1918,56.011658,0.9124069
2.5,98.0,98.0,42.0,402.47247,53.733643,0.9124122
2.5,98.0,99.0,42.0,402.47247,53.733643,0.9124122
2.5,98.0,100.0,42.0,402.47247,53.733643,0.9124122
2.5,98.0,101.0,42.0,402.47247,53.733643,0.9124122
2.5,99.0,98.0,42.0,402.47247,53.733643,0.9124122
2.5,99.0,99.0,42.0,402.47247,53.733643,0.9124122
2.5,99.0,100.0,42.0,402.47247,53.733643,0.9124122
2.5,99.0,101.0,42.0,402.47247,53.733643,0.9124122
2.5,100.0,98.0,42.0,402.47247,53.733643,0.9124122
2.5,100.0,99.0,42.0,402.47247,53.733643,0.9124122
2.5,100.0,100.0,42.0,402.47247,53.733643,0.9124122
2.5,100.0,101.0,42.0,402.47247,53.733643,0.9124122
2.5,101.0,98.0,42.0,402.47247,53.733643,0.9124122
2.5,101.0,99.0,42.0,402.47247,53.733643,0.9124122
2.5,101.0,100.0,42.0,402.47247,53.733643,0.9124122
2.5,101.0,101.0,42.0,402.47247,53.733643,0.9124122
2.0,98.0,98.0,40.0,403.63702,52.66095,0.9125959
2.0,98.0,99.0,40.0,403.63702,52.66095,0.9125959
2.0,98.0,100.0,40.0,403.63702,52.66095,0.9125959
2.0,98.0,101.0,40.0,403.63702,52.66095,0.9125959
2.0,99.0,98.0,40.0,403.63702,52.66095,0.9125959
2.0,99.0,99.0,40.0,403.63702,52.66095,0.9125959
2.0,99.0,100.0,40.0,403.63702,52.66095,0.9125959
2.0,99.0,101.0,40.0,403.63702,52.66095,0.9125959
2.0,100.0,98.0,40.0,403.63702,52.66095,0.9125959
2.0,100.0,99.0,40.0,403.63702,52.66095,0.9125959
2.0,100.0,100.0,40.0,403.63702,52.66095,0.9125959
2.0,100.0,101.0,40.0,403.63702,52.66095,0.9125959
2.0,101.0,98.0,40.0,403.63702,52.66095,0.9125959
2.0,101.0,99.0,40.0,403.63702,52.66095,0.9125959
2.0,101.0,100.0,40.0,403.63702,52.66095,0.9125959
2.0,101.0,101.0,40.0,403.63702,52.66095,0.9125959
0.5,98.0,98.0,53.0,398.5928,57.850525,0.9128867
0.5,98.0,99.0,53.0,398.5928,57.850525,0.9128867
0.5,98.0,100.0,53.0,398.5928,57.850525,0.9128867
0.5,98.0,101.0,53.0,398.5928,57.850525,0.9128867
0.5,99.0,98.0,53.0,398.5928,57.850525,0.9128867
0.5,99.0,99.0,53.0,398.5928,57.850525,0.9128867
0.5,99.0,100.0,53.0,398.5928,57.850525,0.9128867
0.5,99.0,101.0,53.0,398.5928,57.850525,0.9128867
0.5,100.0,98.0,53.0,398.5928,57.850525,0.9128867
0.5,100.0,99.0,53.0,398.5928,57.850525,0.9128867
0.5,100.0,100.0,53.0,398.5928,57.850525,0.9128867
0.5,100.0,101.0,53.0,398.5928,57.850525,0.9128867
0.5,101.0,98.0,53.0,398.5928,57.850525,0.9128867
0.5,101.0,99.0,53.0,398.5928,57.850525,0.9128867
0.5,101.0,100.0,53.0,398.5928,57.850525,0.9128867
0.5,101.0,101.0,53.0,398.5928,57.850525,0.9128867
2.5,98.0,98.0,51.0,400.21707,56.35211,0.9131384
2.5,98.0,99.0,51.0,400.21707,56.35211,0.9131384
2.5,98.0,100.0,51.0,400.21707,56.35211,0.9131384
2.5,98.0,101.0,51.0,400.21707,56.35211,0.9131384
2.5,99.0,98.0,51.0,400.21707,56.35211,0.9131384
2.5,99.0,99.0,51.0,400.21707,56.35211,0.9131384
2.5,99.0,100.0,51.0,400.21707,56.35211,0.9131384
2.5,99.0,101.0,51.0,400.21707,56.35211,0.9131384
2.5,100.0,98.0,51.0,400.21707,56.35211,0.9131384
2.5,100.0,99.0,51.0,400.21707,56.35211,0.9131384
2.5,100.0,100.0,51.0,400.21707,56.35211,0.9131384
2.5,100.0,101.0,51.0,400.21707,56.35211,0.9131384
2.5,101.0,98.0,51.0,400.21707,56.35211,0.9131384
2.5,101.0,99.0,51.0,400.21707,56.35211,0.9131384
2.5,101.0,100.0,51.0,400.21707,56.35211,0.9131384
2.5,101.0,101.0,51.0,400.21707,56.35211,0.9131384
1.0,98.0,98.0,46.0,401.1626,55.692627,0.9137105
1.0,98.0,99.0,46.0,401.1626,55.692627,0.9137105
1.0,98.0,100.0,46.0,401.1626,55.692627,0.9137105
1.0,98.0,101.0,46.0,401.1626,55.692627,0.9137105
1.0,99.0,98.0,46.0,401.1626,55.692627,0.9137105
1.0,99.0,99.0,46.0,401.1626,55.692627,0.9137105
1.0,99.0,100.0,46.0,401.1626,55.692627,0.9137105
1.0,99.0,101.0,46.0,401.1626,55.692627,0.9137105
1.0,100.0,98.0,46.0,401.1626,55.692627,0.9137105
1.0,100.0,99.0,46.0,401.1626,55.692627,0.9137105
1.0,100.0,100.0,46.0,401.1626,55.692627,0.9137105
1.0,100.0,101.0,46.0,401.1626,55.692627,0.9137105
1.0,101.0,98.0,46.0,401.1626,55.692627,0.9137105
